11-07-2017,-0.5056
12-07-2017,0.5473
13-07-2017,0.8165
14-07-2017,-0.4628
17-07-2017,-0.3874
18-07-2017,-1.128
19-07-2017,0.8655
20-07-2017,-0.078
21-07-2017,0.1561
24-07-2017,0.039
25-07-2017,0.4285
26-07-2017,-0.0776
27-07-2017,0.1941
28-07-2017,-0.0775
31-07-2017,0.6979
01-08-2017,-0.3851
02-08-2017,-0.2706
03-08-2017,-0.7752
04-08-2017,-0.3906
07-08-2017,1.2157
08-08-2017,-0.5812
09-08-2017,-1.6368
10-08-2017,-2.6545
11-08-2017,-0.0407
14-08-2017,1.9951
15-08-2017,0
16-08-2017,0.9581
17-08-2017,0.0791
18-08-2017,-0.7902
21-08-2017,-0.7168
22-08-2017,-0.1604
23-08-2017,0.683
24-08-2017,0.1995
25-08-2017,0
28-08-2017,0.7965
29-08-2017,-0.5136
30-08-2017,0.7149
31-08-2017,0.5521
01-09-2017,0.2353
04-09-2017,-0.7433
05-09-2017,1.419
06-09-2017,-0.1943
07-09-2017,0.3115
08-09-2017,0.4658
11-09-2017,0.425
12-09-2017,0.8465
13-09-2017,-0.6868
14-09-2017,0.1153
15-09-2017,0.307
18-09-2017,0.5738
19-09-2017,0.4945
20-09-2017,-0.4164
21-09-2017,-0.152
22-09-2017,-1.8272
25-09-2017,-1.551
26-09-2017,0.2363
27-09-2017,-1.4931
28-09-2017,0.8775
29-09-2017,1.2258
02-10-2017,0
03-10-2017,0.3906
04-10-2017,0.428
05-10-2017,0.2325
06-10-2017,1.121
09-10-2017,-0.3058
10-10-2017,0.6902
11-10-2017,-0.3808
12-10-2017,0.841
13-10-2017,0.2274
16-10-2017,0.4917
17-10-2017,-0.3764
18-10-2017,0.2267
19-10-2017,0
20-10-2017,0
23-10-2017,0.6031
24-10-2017,-0.0749
25-10-2017,0
26-10-2017,-0.1875
27-10-2017,0.6386
30-10-2017,1.4558
31-10-2017,0.0736
01-11-2017,0.6985
02-11-2017,-0.2556
03-11-2017,0.2928
06-11-2017,0.146
07-11-2017,-0.4738
08-11-2017,-0.3295
09-11-2017,0.5143
10-11-2017,-0.0731
13-11-2017,-0.4755
14-11-2017,0.441
15-11-2017,-0.7318
16-11-2017,0.8109
17-11-2017,0.2925
20-11-2017,0.2917
21-11-2017,0.7634
22-11-2017,0.1804
23-11-2017,0
24-11-2017,0.8282
27-11-2017,0.1429
28-11-2017,-0.107
29-11-2017,0.357
30-11-2017,0.7115
01-12-2017,-0.6711
04-12-2017,-0.1778
05-12-2017,0.2138
06-12-2017,-0.391
07-12-2017,0.7852
08-12-2017,0.5666
11-12-2017,0.0352
12-12-2017,-0.4928
13-12-2017,-0.0354
14-12-2017,0.2123
15-12-2017,0.8121
18-12-2017,0
19-12-2017,0.3853
20-12-2017,0.2791
21-12-2017,1.009
22-12-2017,0.8267
25-12-2017,0
26-12-2017,0.1708
27-12-2017,-0.4434
28-12-2017,0.3426
29-12-2017,0.8194
01-01-2018,-0.3725
02-01-2018,-0.5778
03-01-2018,0.3761
04-01-2018,0.3406
05-01-2018,0.7128
08-01-2018,0.2022
09-01-2018,-0.1682
10-01-2018,-0.1348
11-01-2018,-0.1687
12-01-2018,0.2028
15-01-2018,-0.371
16-01-2018,-1.3541
17-01-2018,0.3089
18-01-2018,-0.9921
19-01-2018,1.1057
22-01-2018,-0.1025
23-01-2018,-0.2053
24-01-2018,-0.7542
25-01-2018,-0.7254
26-01-2018,0
29-01-2018,-0.9395
30-01-2018,-0.843
31-01-2018,-0.2125
01-02-2018,0.2485
02-02-2018,-2.5496
05-02-2018,-1.0901
06-02-2018,-1.1756
07-02-2018,0.7063
08-02-2018,1.8826
09-02-2018,0.471
12-02-2018,0.7934
13-02-2018,0
14-02-2018,0.2147
15-02-2018,-0.4641
16-02-2018,-0.0717
19-02-2018,-0.4307
20-02-2018,0.1442
21-02-2018,-0.324
22-02-2018,-0.6139
23-02-2018,0.9811
26-02-2018,0.5038
27-02-2018,0.5013
28-02-2018,0.5344
01-03-2018,-0.3544
02-03-2018,0
05-03-2018,-0.7468
06-03-2018,-0.6449
07-03-2018,-0.9376
08-03-2018,0.2184
09-03-2018,0.109
12-03-2018,-0.0726
13-03-2018,0.7988
14-03-2018,-0.1441
15-03-2018,0.3247
16-03-2018,-1.3664
19-03-2018,-1.1301
20-03-2018,-0.4794
21-03-2018,0.1112
22-03-2018,-0.4441
23-03-2018,-0.4089
26-03-2018,0.9332
27-03-2018,0.8876
28-03-2018,0.5865
29-03-2018,0
30-03-2018,0
02-04-2018,1.0569
03-04-2018,0.7212
04-04-2018,-0.2864
05-04-2018,0.754
06-04-2018,0.4989
09-04-2018,0.1418
10-04-2018,-0.2125
11-04-2018,0.0355
12-04-2018,0.0355
13-04-2018,0
16-04-2018,0.0709
17-04-2018,0.1417
18-04-2018,-0.3185
19-04-2018,0.355
20-04-2018,-0.0707
23-04-2018,0.6726
24-04-2018,-0.2813
25-04-2018,-0.1763
26-04-2018,0.0353
27-04-2018,0.2472
30-04-2018,0.9158
01-05-2018,0
02-05-2018,-0.9773
03-05-2018,-0.3172
04-05-2018,-0.1768
07-05-2018,0.3897
08-05-2018,0.1764
09-05-2018,-0.4931
10-05-2018,-0.708
11-05-2018,0.3922
14-05-2018,-0.4616
15-05-2018,-0.2497
16-05-2018,-0.1073
17-05-2018,0
18-05-2018,-0.9309
21-05-2018,-1.1565
22-05-2018,0.0731
23-05-2018,-0.3654
24-05-2018,0.11
25-05-2018,0.6227
28-05-2018,0.4368
29-05-2018,0.0725
30-05-2018,0.5071
31-05-2018,0.5045
01-06-2018,-1.2191
04-06-2018,-1.0163
05-06-2018,-1.7235
06-06-2018,1.0075
07-06-2018,0.6649
08-06-2018,-0.0367
11-06-2018,0.2203
12-06-2018,0.2198
13-06-2018,-0.2193
14-06-2018,-0.1099
15-06-2018,-0.44
18-06-2018,-0.2947
19-06-2018,-0.8127
20-06-2018,0.2235
21-06-2018,-0.4831
22-06-2018,0.0373
25-06-2018,-0.8212
26-06-2018,-0.2635
27-06-2018,-0.8679
28-06-2018,-0.9897
29-06-2018,0.8458
02-07-2018,0.1144
03-07-2018,0.6093
04-07-2018,0.1514
05-07-2018,-0.3023
06-07-2018,0.7582
09-07-2018,0.602
10-07-2018,0.9723
11-07-2018,0.1481
12-07-2018,-0.1479
13-07-2018,-0.8889
16-07-2018,-1.4948
17-07-2018,0.569
18-07-2018,-1.0185
19-07-2018,-0.5335
20-07-2018,0.2299
23-07-2018,1.6437
24-07-2018,1.2787
25-07-2018,-0.1485
26-07-2018,0.2975
27-07-2018,0.3708
30-07-2018,-0.2586
31-07-2018,0.2222
01-08-2018,0.5174
02-08-2018,-0.4412
03-08-2018,0.4801
06-08-2018,0.588
07-08-2018,-0.2923
08-08-2018,0.6229
09-08-2018,0.4006
10-08-2018,-0.5803
13-08-2018,-0.1824
14-08-2018,1.0965
15-08-2018,0
16-08-2018,-0.6869
17-08-2018,0.4368
20-08-2018,0.1087
21-08-2018,0.7241
22-08-2018,0
23-08-2018,0.1078
24-08-2018,-0.2513
27-08-2018,0.9359
28-08-2018,0.2853
